date,temperature,humidity,luminosity
2019-11-27 16:07:24.310,25.0,28.0,63
2019-11-27 16:07:26.588,25.0,28.0,63
2019-11-27 16:07:28.861,25.0,28.0,63
2019-11-27 16:07:31.139,25.0,28.0,63
2019-11-27 16:07:33.416,25.0,28.0,64
2019-11-27 16:07:35.694,24.9,28.0,64
2019-11-27 16:07:37.971,25.0,27.9,64
2019-11-27 16:07:40.244,25.0,27.9,64
2019-11-27 16:07:42.522,25.0,27.9,64
2019-11-27 16:07:44.799,25.0,27.9,64
2019-11-27 16:07:47.076,25.0,27.9,64
2019-11-27 16:07:49.353,25.0,27.9,64
2019-11-27 16:07:51.625,25.0,28.0,64
2019-11-27 16:07:53.903,25.0,27.9,61
2019-11-27 16:07:56.181,25.0,27.9,62
2019-11-27 16:07:58.459,25.0,27.9,61
2019-11-27 16:08:00.735,25.0,27.9,64
2019-11-27 16:08:03.009,25.0,27.9,63
2019-11-27 16:08:05.287,25.0,27.8,64
2019-11-27 16:08:07.564,25.0,27.8,64
2019-11-27 16:08:09.841,25.0,27.8,64
